id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure
1018,POL,2013,WOMEN,51.68008029,29.991989,0.9919826,24422.76391,4.930870056,96.5,100,100,100,100,4.6351435,17067,10.41,294867.4648,11.40019517,164022,2586512.428,4.949765016,4.633198295,4.510198171,5.438593532,6.518703525,7.485708155,8.012635798,7.28166089,6.31384306,5.896788188,6.87390477,7.74086068,6.898911899,5.010714527,3.636923554,3.716960511,5.08062943,86.85063171,13520,0.513023381
1019,POL,2014,MEN,48.31154531,22.512486,0.05382131,25288.23081,4.91174984,97.2,100,100,100,100,4.323205911,19843,12.52,289827.2003,11.54735557,158508,2509901.064,5.412749318,5.413414184,4.989424307,5.853339222,7.138492657,8.099834756,8.907041471,8.091932041,6.980951861,6.229972265,6.748270403,7.628196154,6.48857809,4.608385851,2.610804234,2.337220006,2.461393181,54.24689865,13680,0.503002958
1020,POL,2014,WOMEN,51.68845469,31.410196,0.05382131,25288.23081,4.91174984,97.2,100,100,100,100,4.323205911,19843,12.52,289827.2003,11.54735557,158508,2509901.064,4.796365318,4.800093891,4.425483396,5.198217641,6.349755763,7.237722131,8.053451174,7.452342464,6.506335645,5.872437717,6.537942632,7.726352204,7.064196943,5.464285216,3.569346315,3.705211899,5.240459651,82.55194092,13680,0.530477702
1021,POL,2015,MEN,48.30432836,22.828283,-0.8741259,26270.68427,,97.2,,,,,,,,,,,,5.284937186,5.559973248,4.970131074,5.615335366,6.911911528,7.858293752,8.886434241,8.283867382,7.190545343,6.259035636,6.488301784,7.544326213,6.662568294,4.945563559,2.72025851,2.305029096,2.513487787,,13340,0.514839103
1022,POL,2015,WOMEN,51.69567164,32.596737,-0.8741259,26270.68427,,97.2,,,,,,,,,,,,4.680007743,4.927926716,4.405766146,4.983756763,6.146233977,7.013005054,8.013006925,7.60999831,6.698447936,5.895281861,6.267190652,7.610124691,7.215492605,5.843430286,3.658844647,3.652166677,5.379319012,,13340,0.541860885
1023,POL,2016,MEN,48.29825614,23.41297,-0.6647673,27057.65239,,,,,,,,,,,,,,5.058314712,5.642718485,5.032277054,5.411418285,6.670786181,7.656485132,8.793919657,8.476516979,7.409335922,6.344251094,6.287452492,7.357471854,6.814976414,5.22784386,2.93180127,2.242661871,2.641768736,,12680,0.52112779
1024,POL,2016,WOMEN,51.70174386,33.939568,-0.6647673,27057.65239,,,,,,,,,,,,,,4.476881557,4.999978495,4.459773558,4.802029684,5.931835679,6.828070174,7.914461016,7.768984832,6.901587512,5.978818162,6.064095036,7.405587854,7.3449129,6.154831694,3.876649352,3.528275637,5.563226859,,12680,0.546965234
1025,PRT,1998,MEN,48.22094059,7.0072937,2.572752,16677.92618,,95.5,,100,100,100,3.818735996,14153,36.37,144920.9964,22.4340981,38913,645985.3913,5.619988408,5.627114839,6.431957421,7.661357644,8.3272651,8.05629921,7.582966901,7.386354116,6.891985712,6.486425158,5.828391096,5.261506713,5.22617738,4.716768775,3.793280199,2.619357123,2.482804204,38.09329987,12170,0.53691462
1026,PRT,1998,WOMEN,51.77905941,9.5282602,2.572752,16677.92618,,95.5,,100,100,100,3.818735996,14153,36.37,144920.9964,22.4340981,38913,645985.3913,4.973950397,4.997413935,5.725667249,6.882186531,7.592503776,7.457607234,7.17871451,7.134795581,6.714839616,6.439481463,5.943532214,5.522034575,5.625984815,5.35367241,4.638748942,3.472979612,4.345887141,49.77420044,12170,0.533561251
1027,PRT,1999,MEN,48.23319355,7.6060624,2.340095,17723.51132,5.030179977,95.8,,100,100,100,3.944905284,8650,20.14,127580.1693,19.02748754,42942,670504.5482,5.528351332,5.573163413,6.209820661,7.440976819,8.215025618,8.124939059,7.578267849,7.490171599,6.98123582,6.552656206,5.989720764,5.249386573,5.209902083,4.790007449,3.837896466,2.735446879,2.49303141,39.28553009,12240,0.535219119
1028,PRT,1999,WOMEN,51.76680645,9.699892,2.340095,17723.51132,5.030179977,95.8,,100,100,100,3.944905284,8650,20.14,127580.1693,19.02748754,42942,670504.5482,4.897805812,4.952783668,5.527662853,6.677383758,7.481877444,7.517449147,7.152516066,7.231283318,6.785447558,6.485776095,6.082723785,5.507750941,5.601222663,5.407554501,4.697000832,3.633596097,4.360165462,51.13843918,12240,0.537028004
1029,PRT,2000,MEN,48.25485162,7.579196,2.85303,18883.894,5.180570126,96.2,100,100,100,100,3.827118794,12868,29.67,142871.2926,20.11402391,43372,710306.8648,5.491748588,5.50131463,6.018261134,7.217138345,8.083225365,8.144784246,7.592695547,7.559174375,7.077810345,6.62854659,6.121766508,5.288740368,5.184714666,4.852845057,3.904466061,2.827746004,2.505022172,41.22954941,12140,0.544744321
1030,PRT,2000,WOMEN,51.74514838,10.041828,2.85303,18883.894,5.180570126,96.2,100,100,100,100,3.827118794,12868,29.67,142871.2926,20.11402391,43372,710306.8648,4.862953799,4.894568504,5.356900908,6.470824703,7.354394127,7.528872214,7.151809933,7.290679485,6.866811017,6.541033984,6.192227112,5.538433516,5.568200608,5.450867874,4.769490727,3.767412816,4.394518675,55.11281967,12140,0.546859677
1031,PRT,2001,MEN,48.28884238,7.606348,4.369903,19556.93167,5.328299999,96.5,100,100,100,100,3.782520915,15741,34.1,150543.8151,20.82793522,46168,722797.5964,5.49918912,5.450221678,5.841284154,6.965543967,7.95849377,8.199348269,7.673690046,7.587862606,7.167288235,6.682791339,6.209724826,5.35607037,5.118800312,4.843555096,3.940176482,2.874183743,2.631775987,43.04127884,11800,0.552646798
1032,PRT,2001,WOMEN,51.71115762,10.787923,4.369903,19556.93167,5.328299999,96.5,100,100,100,100,3.782520915,15741,34.1,150543.8151,20.82793522,46168,722797.5964,4.865440928,4.855194723,5.204923162,6.241184498,7.230436025,7.566180533,7.204662451,7.299425896,6.950404093,6.583046976,6.268129599,5.601084945,5.505317334,5.438465963,4.810844092,3.832285065,4.542973716,58.83658981,11800,0.556420226
1033,PRT,2002,MEN,48.33095167,7.3047819,3.600347,20367.7387,5.242330074,96.8,100,100,100,100,3.91043076,9733,21.32,135829.4453,18.27982796,45650,743056.4749,5.532529983,5.408251326,5.703049097,6.695455677,7.79698498,8.214218921,7.79215093,7.578719722,7.274432158,6.739972517,6.273486744,5.474105344,5.050175056,4.825253074,3.99512395,2.901796681,2.74429384,44.87836838,11730,0.55121093
1034,PRT,2002,WOMEN,51.66904833,11.436745,3.600347,20367.7387,5.242330074,96.8,100,100,100,100,3.91043076,9733,21.32,135829.4453,18.27982796,45650,743056.4749,4.882556965,4.824422903,5.088463104,5.998427026,7.073304883,7.568509982,7.297798355,7.265349282,7.055180844,6.625040677,6.320212122,5.7087389,5.441196201,5.415418554,4.865896932,3.886198081,4.683285188,61.51881027,11730,0.556238299
1035,PRT,2003,MEN,48.36816448,8.8033485,3.218991,20839.50013,5.283989906,97.1,100,100,100,100,3.839451792,17703,38.05,163430.5226,22.09248344,46521,739756.2298,5.585769019,5.372360287,5.597853966,6.423257826,7.603777758,8.187522105,7.928159031,7.552421662,7.386288139,6.803825231,6.322241074,5.618830122,4.995578053,4.80008974,4.062454534,2.922861763,2.836709693,46.8717308,13230,0.551209206
1036,PRT,2003,WOMEN,51.63183552,13.026073,3.218991,20839.50013,5.283989906,97.1,100,100,100,100,3.839451792,17703,38.05,163430.5226,22.09248344,46521,739756.2298,4.913096611,4.799239698,5.001504241,5.756487305,6.887779931,7.533597023,7.410949212,7.211325632,7.165228819,6.671405626,6.356872442,5.838874277,5.391055556,5.382744833,4.926763134,3.940317185,4.812758475,63.36463928,13230,0.560472132
1037,PRT,2004,MEN,48.38351318,10.231366,2.365362,21483.23776,5.054629803,97.3,100,100,100,100,3.878131314,12314,27.47,148898.0047,19.86932601,44827,749386.2885,5.619201939,5.34385537,5.513802272,6.173821306,7.387203314,8.124392416,8.050029604,7.548257303,7.483258552,6.881563676,6.373332726,5.758367191,4.980855698,4.774375219,4.128863607,2.955568416,2.90325139,48.05633926,16120,0.551190787
1038,PRT,2004,WOMEN,51.61648682,14.71818,2.365362,21483.23776,5.054629803,97.3,100,100,100,100,3.878131314,12314,27.47,148898.0047,19.86932601,44827,749386.2885,4.931398961,4.779696448,4.932668669,5.536000824,6.681939967,7.464742599,7.511464176,7.178855864,7.255295971,6.731072149,6.393403406,5.961316227,5.376606457,5.346483093,4.982628921,4.007879551,4.928546718,63.73986053,16120,0.564194762
1039,PRT,2005,MEN,48.36525591,10.642068,2.277164,22739.66382,5.059679985,97.6,100,100,100,100,3.943466025,8260,17.88,135676.2638,18.07279557,46188,750720.9566,5.595504466,5.325727016,5.441340332,5.964007234,7.155286217,8.030800734,8.136746992,7.591693218,7.553357659,6.977991592,6.438534537,5.875692594,5.019590469,4.753648532,4.185581681,3.011679919,2.942816808,48.24608994,18550,0.550596121
1040,PRT,2005,WOMEN,51.63474409,14.966615,2.277164,22739.66382,5.059679985,97.6,100,100,100,100,3.943466025,8260,17.88,135676.2638,18.07279557,46188,750720.9566,4.911409101,4.766768281,4.873557968,5.35040893,6.46348887,7.36621549,7.577576952,7.194171549,7.30999785,6.810069611,6.439440111,6.060030615,5.408184606,5.313547608,5.026722167,4.094136227,5.034274064,63.05002975,18550,0.567508409
1041,PRT,2006,MEN,48.31007725,11.274374,3.107666,24658.5397,4.915369987,97.9,100,100,100,100,3.691442954,15722,32.37,165242.4242,22.33175464,48576,739943.7566,5.587281005,5.395574363,5.451092544,5.804120218,6.827056863,7.812304415,8.144124651,7.616887447,7.530925072,7.04721584,6.498849311,6.003794296,5.130793844,4.734550645,4.236781234,3.083202089,3.095446162,48.69876099,19330,0.560098953
1042,PRT,2006,WOMEN,51.68992275,15.609464,3.107666,24658.5397,4.915369987,97.9,100,100,100,100,3.691442954,15722,32.37,165242.4242,22.33175464,48576,739943.7566,4.880083561,4.807936768,4.863365508,5.198438359,6.178561579,7.194219788,7.613247925,7.231853658,7.30111677,6.89570399,6.491422781,6.161569759,5.489471186,5.267007927,5.044873188,4.15197221,5.229155043,62.45634079,19330,0.577415373
1043,PRT,2007,MEN,48.22345894,11.032199,2.453965,25701.41542,4.935070038,98.2,100,100,100,100,3.627036528,16218,34.58,175078.2218,23.14813895,46896,756338.2187,5.485374876,5.448622599,5.489647036,5.719153691,6.521890526,7.557313752,8.10139961,7.704166799,7.469880787,7.134272415,6.556184848,6.102945781,5.299916332,4.723760015,4.277758259,3.189567035,3.218145637,52.30770111,20770,0.559701868
1044,PRT,2007,WOMEN,51.77654106,16.259005,2.453965,25701.41542,4.935070038,98.2,100,100,100,100,3.627036528,16218,34.58,175078.2218,23.14813895,46896,756338.2187,4.791993328,4.82985732,4.878913354,5.102554366,5.904039129,6.979383747,7.60319482,7.331497063,7.248574195,7.002694448,6.542076451,6.24001846,5.622857205,5.23086315,5.048901599,4.239513364,5.403068001,63.58203888,20770,0.575025687
1045,PRT,2008,MEN,48.11436207,11.47842,2.588506,26631.49833,4.698790073,98.5,100,100,100,100,3.526733381,14638,32.19,170104.8984,23.18775147,45471,733598.0751,5.308331068,5.46967146,5.547931988,5.695048514,6.264354349,7.277234069,7.998846482,7.833467215,7.393951716,7.226133514,6.616204788,6.175791761,5.502958037,4.739747159,4.307997227,3.324618858,3.317711796,56.36616135,22440,0.567170069
1046,PRT,2008,WOMEN,51.88563793,17.029045,2.588506,26631.49833,4.698790073,98.5,100,100,100,100,3.526733381,14638,32.19,170104.8984,23.18775147,45471,733598.0751,4.654807959,4.820180683,4.914193449,5.052408136,5.661736063,6.731393623,7.538065128,7.473761555,7.17932935,7.114320138,6.598371712,6.299180971,5.78715879,5.222068972,5.036865995,4.351908092,5.564249384,67.14237213,22440,0.582633095
1047,PRT,2009,MEN,47.99552746,11.949241,-0.83553,26464.48097,5.57638979,98.7,100,100,100,100,3.586701625,18291,36.96,181026.2162,24.89454522,49482,727172.2163,5.110193925,5.444653263,5.610954584,5.711079354,6.072001495,6.987176681,7.840240503,7.953401232,7.345616712,7.296580396,6.682150859,6.234648056,5.70083821,4.802334199,4.335267685,3.466060381,3.406802465,57.5476799,22840,0.557649353
1048,PRT,2009,WOMEN,52.00447254,17.297443,-0.83553,26464.48097,5.57638979,98.7,100,100,100,100,3.586701625,18291,36.96,181026.2162,24.89454522,49482,727172.2163,4.498128966,4.772047012,4.954659042,5.034204582,5.467321934,6.465663563,7.41977715,7.610361772,7.139545966,7.201631171,6.666583694,6.350656224,5.948888112,5.256589383,5.019305576,4.469593582,5.725042271,68.01091766,22840,0.580239176
1049,PRT,2010,MEN,47.87705032,12.255494,1.402573,27334.80906,5.400790215,99,100,100,100,100,3.397078909,28353,52.81,200638.3677,27.82797309,53691,720995.2628,4.950824693,5.361372183,5.66009656,5.751978571,5.947624901,6.705210314,7.636638216,8.016832878,7.354051034,7.327462898,6.754014054,6.290153037,5.865056581,4.917413053,4.370591561,3.593280731,3.497398735,60.31370163,22960,0.560146182
1050,PRT,2010,WOMEN,52.12294968,18.538366,1.402573,27334.80906,5.400790215,99,100,100,100,100,3.397078909,28353,52.81,200638.3677,27.82797309,53691,720995.2628,4.359035687,4.682540912,4.980831388,5.038771278,5.324346317,6.199694325,7.255417839,7.697576466,7.160070068,7.246502624,6.747718876,6.403573578,6.084372871,5.338016313,5.010836939,4.571704081,5.898990437,71.18919373,22960,0.585578415
1051,PRT,2011,MEN,47.75988584,14.522358,3.653011,26780.13068,5.126130104,99.2,100,100,100,100,3.364036468,24115,46.48,186850.6751,27.21909939,51888,686468.984,4.879159035,5.315662475,5.61211671,5.68128411,5.80531249,6.482778598,7.459635107,8.037015397,7.458038937,7.35497754,6.861898714,6.346650849,5.94948021,5.019838826,4.370926439,3.643407568,3.721816994,62.70360184,22660,0.564375916
1052,PRT,2011,WOMEN,52.24011416,19.913658,3.653011,26780.13068,5.126130104,99.2,100,100,100,100,3.364036468,24115,46.48,186850.6751,27.21909939,51888,686468.984,4.293308717,4.622493372,4.944615835,5.017850052,5.215627479,5.990036543,7.076785492,7.707446506,7.239828461,7.258492827,6.846939945,6.450556364,6.163654786,5.428718335,4.99351071,4.588893909,6.161240669,74.5222702,22660,0.600711336
1053,PRT,2012,MEN,47.64369184,15.575831,2.773339,26454.22685,4.958119869,99.5,100,100,100,100,3.289445383,19370,42.5,161008.0414,25.51744745,45576,630972.3639,4.805761058,5.270040666,5.57391402,5.62921421,5.686973949,6.259572903,7.254639127,7.994051064,7.618949955,7.339493579,6.991626028,6.412997211,6.008202994,5.166818934,4.376629203,3.67373364,3.937381461,62.97792816,21150,0.550151149
1054,PRT,2012,WOMEN,52.35630816,21.41597,2.773339,26454.22685,4.958119869,99.5,100,100,100,100,3.289445383,19370,42.5,161008.0414,25.51744745,45576,630972.3639,4.203831773,4.567623692,4.897067012,5.011068985,5.136045182,5.791123333,6.874033776,7.663546173,7.376357225,7.225118699,6.969931889,6.504104955,6.220237155,5.561025621,4.991322602,4.589084798,6.418477128,74.3411026,21150,0.591836861
1055,PRT,2013,MEN,47.53558052,15.417459,0.2744167,27899.47614,5.286230087,99.6,100,100,100,100,3.339425067,29471,58.32,187927.8197,30.1852939,50534,622580.7188,4.742635966,5.219037685,5.545071427,5.596626162,5.588593215,6.041155865,7.027489864,7.894848323,7.80220966,7.308423204,7.126083299,6.489941831,6.051746567,5.33659447,4.397259206,3.697353723,4.134929532,61.57305908,21340,0.548889817
1056,PRT,2013,WOMEN,52.46441948,23.073732,0.2744167,27899.47614,5.286230087,99.6,100,100,100,100,3.339425067,29471,58.32,187927.8197,30.1852939,50534,622580.7188,4.10717758,4.515992484,4.840618314,5.010988032,5.080330861,5.607263942,6.654793291,7.570770422,7.536859425,7.174031672,7.097102773,6.566657288,6.261621261,5.714718169,5.008326571,4.583542901,6.669205013,70.93895721,21340,0.593940504
1057,PRT,2014,MEN,47.44459471,17.184139,-0.2781534,28746.52581,5.125589848,99.7,100,100,100,100,3.254304653,31560,60.74,188445.1396,30.49879177,51959,617877.3933,4.681543753,5.161696925,5.524418488,5.581101281,5.506262281,5.836797841,6.787925438,7.757853365,7.953384844,7.309362846,7.239475539,6.580840008,6.099640137,5.497586754,4.450525141,3.728242242,4.303343117,60.85480881,21260,0.564342144
1058,PRT,2014,WOMEN,52.55540529,25.902826,-0.2781534,28746.52581,5.125589848,99.7,100,100,100,100,3.254304653,31560,60.74,188445.1396,30.49879177,51959,617877.3933,4.011223372,4.462782195,4.783034617,5.007305804,5.041140916,5.444709121,6.430960835,7.443342996,7.669104236,7.152473697,7.19908329,6.642911826,6.303288711,5.86017958,5.055078365,4.589291351,6.904089088,70.37529755,21260,0.606668855
1059,PRT,2015,MEN,47.37712271,18.444221,0.4879386,29532.32841,,99.7,,,,,,,,,,,,4.611800563,5.099344242,5.50765321,5.579027255,5.44128325,5.65406826,6.543680996,7.595835305,8.037268475,7.370651512,7.317004486,6.687806728,6.16405941,5.631499232,4.546747467,3.77255282,4.439716789,58.02621841,20440,0.567164257
1060,PRT,2015,WOMEN,52.62287729,26.917894,0.4879386,29532.32841,,99.7,,,,,,,,,,,,3.917377034,4.400733608,4.730656389,4.993438207,5.0140675,5.307930057,6.212135168,7.291917275,7.740016179,7.188843765,7.259486785,6.735126981,6.355591752,5.979394418,5.138353979,4.615453366,7.119477537,65.69590759,20440,0.611267474
1061,PRT,2016,MEN,47.33785284,19.392345,0.6073971,30606.4857,,,,,,,,,,,,,,4.528926987,5.016960282,5.460326952,5.593552852,5.456090446,5.559171975,6.337854039,7.420199906,8.054107517,7.47179159,7.339461874,6.791404618,6.212103128,5.705127761,4.639402033,3.768392649,4.64512539,,19880,0.574330495
1062,PRT,2016,WOMEN,52.66214716,27.933044,0.6073971,30606.4857,,,,,,,,,,,,,,3.815726405,4.333126691,4.682124717,4.97200436,5.012063519,5.212139609,6.012443971,7.124213784,7.763128071,7.282106921,7.284084247,6.846875514,6.413108792,6.064037531,5.229789074,4.598381302,7.354645489,,19880,0.618196844
1063,SVK,1999,MEN,48.5756457,11.041359,10.57045,10701.51806,4.11247015,98.9,,100,100,100,9.107441698,4474,15.92,16015.62917,3.797945272,28105,421691.9421,5.870886493,7.319414548,8.216449298,8.91168937,9.207230283,7.930977142,6.959380192,7.60458159,7.976553525,7.544817412,5.684271228,4.383075029,3.569069387,3.275969385,2.526075793,1.808638689,1.210920635,24.59156036,5360,0.434049495
1064,SVK,1999,WOMEN,51.4243543,9.1207533,10.57045,10701.51806,4.11247015,98.9,,100,100,100,9.107441698,4474,15.92,16015.62917,3.797945272,28105,421691.9421,5.277805498,6.602102433,7.4443292,8.067731201,8.372731278,7.278607447,6.454393914,7.095556964,7.555723039,7.302601075,5.778897641,4.907957778,4.347241832,4.294174844,3.822732485,3.019990727,2.377422645,27.35547066,5360,0.465314119
1065,SVK,2000,MEN,48.55661211,10.959901,12.03578,11329.64778,3.871989965,98.9,93.11488345,100,100,100,9.044591341,4615,14.98,15697.70054,3.728088711,30798,421065.6386,5.607185033,7.088377188,8.069659362,8.772989146,9.299675932,8.204611408,6.965402232,7.465922511,7.891643196,7.745324358,5.965620413,4.549005368,3.56524386,3.259675505,2.497108715,1.867739366,1.184816407,27.6645298,5520,0.43012294
1066,SVK,2000,WOMEN,51.44338789,9.8055792,12.03578,11329.64778,3.871989965,98.9,93.11488345,100,100,100,9.044591341,4615,14.98,15697.70054,3.728088711,30798,421065.6386,5.035508103,6.378497481,7.306730608,7.933005345,8.441801813,7.514720787,6.455652224,6.95984029,7.463668325,7.483578065,6.0102933,5.040980582,4.341259426,4.276345753,3.784290747,3.201975853,2.3718513,29.22701073,5520,0.469371454
1067,SVK,2001,MEN,48.53763125,11.300043,7.329631,12380.14019,3.941989899,98.9,93.9633105,100,100,100,9.173748095,5081,15.95,26433.44294,6.001001618,31856,440483.8496,5.313168271,6.837413465,7.906533106,8.632009874,9.312657023,8.490310126,7.082545636,7.310814239,7.800277371,7.851898201,6.262945745,4.712642143,3.599875622,3.21182281,2.501645342,1.888032781,1.285408245,28.73092079,5710,0.428493996
1068,SVK,2001,WOMEN,51.46236875,10.596579,7.329631,12380.14019,3.941989899,98.9,93.9633105,100,100,100,9.173748095,5081,15.95,26433.44294,6.001001618,31856,440483.8496,4.773997282,6.141733757,7.15059639,7.803823789,8.443772893,7.760966199,6.553720784,6.812665551,7.369850207,7.58431808,6.277467451,5.173461688,4.375072644,4.223397797,3.756066544,3.251779166,2.547309778,31.49156952,5710,0.469114884
1069,SVK,2002,MEN,48.5192639,10.847263,3.127133,13290.17514,4.251060009,98.9,94.76382434,100,100,100,8.842543191,5420,16.83,24325.09351,5.481049618,32212,443803.5633,5.146989787,6.545478556,7.73202998,8.496347869,9.227804592,8.763740814,7.295255092,7.135376552,7.706611239,7.870878901,6.59578171,4.884062297,3.679878051,3.140245043,2.530729579,1.856980269,1.391809669,30.16185951,6000,0.433630032
1070,SVK,2002,WOMEN,51.4807361,11.067083,3.127133,13290.17514,4.251060009,98.9,94.76382434,100,100,100,8.842543191,5420,16.83,24325.09351,5.481049618,32212,443803.5633,4.624684986,5.872006066,6.980911772,7.682125208,8.358123162,7.996113722,6.736562594,6.648758039,7.271087661,7.596982487,6.587751678,5.302805213,4.455118959,4.153144669,3.765380185,3.213553196,2.754890401,34.1385994,6000,0.468586874
1071,SVK,2003,MEN,48.5027383,11.806131,8.554143,14123.11061,4.217209816,98.9,95.50378136,100,100,100,8.346207721,3581,11.56,22587.70725,5.346867404,30986,422447.492,5.078624487,6.220965639,7.546232573,8.363499606,9.076341255,9.002613498,7.575784765,6.977486498,7.607513282,7.826902041,6.92911101,5.074042751,3.796196778,3.069151749,2.566611749,1.807341849,1.48158047,31.23147964,6930,0.437740983
